tweet_id,favorites,retweets,date_time
881536004380872706,47835,15349,2017-07-02 15:32:16+00:00
881268444196462592,22414,5000,2017-07-01 21:49:04+00:00
880935762899988482,16501,2686,2017-06-30 23:47:07+00:00
880872448815771648,20599,3682,2017-06-30 19:35:32+00:00
880465832366813184,27596,6029,2017-06-29 16:39:47+00:00
880221127280381952,26150,4059,2017-06-29 00:27:25+00:00
880095782870896641,26750,4172,2017-06-28 16:09:20+00:00
879862464715927552,21621,3363,2017-06-28 00:42:13+00:00
879674319642796034,302,10,2017-06-27 12:14:36+00:00
879492040517615616,22709,3065,2017-06-27 00:10:17+00:00
879415818425184262,102488,42661,2017-06-26 19:07:24+00:00
879376492567855104,16276,3000,2017-06-26 16:31:08+00:00
879130579576475649,0,6556,2017-06-26 00:13:58+00:00
879050749262655488,21834,4527,2017-06-25 18:56:45+00:00
879008229531029506,18369,2594,2017-06-25 16:07:47+00:00
878776093423087618,18794,3976,2017-06-25 00:45:22+00:00
878604707211726852,29247,6938,2017-06-24 13:24:20+00:00
878404777348136964,0,1241,2017-06-24 00:09:53+00:00
878316110768087041,0,6409,2017-06-23 18:17:33+00:00
878281511006478336,7496,1241,2017-06-23 16:00:04+00:00
878057613040115712,40753,6556,2017-06-23 01:10:23+00:00
877736472329191424,77151,18399,2017-06-22 03:54:17+00:00
877611172832227328,0,77,2017-06-21 19:36:23+00:00
877556246731214848,22012,3667,2017-06-21 15:58:08+00:00
877316821321428993,26551,5018,2017-06-21 00:06:44+00:00
877201837425926144,26292,5393,2017-06-20 16:29:50+00:00
876838120628539392,20059,3220,2017-06-19 16:24:33+00:00
876537666061221889,22835,4482,2017-06-18 20:30:39+00:00
876484053909872640,18199,2307,2017-06-18 16:57:37+00:00
876120275196170240,27085,4508,2017-06-17 16:52:05+00:00
875747767867523072,24415,4149,2017-06-16 16:11:53+00:00
875144289856114688,21274,4761,2017-06-15 00:13:52+00:00
875097192612077568,26593,5853,2017-06-14 21:06:43+00:00
875021211251597312,24715,4564,2017-06-14 16:04:48+00:00
874680097055178752,26998,4492,2017-06-13 17:29:20+00:00
874434818259525634,0,14209,2017-06-13 01:14:41+00:00
874296783580663808,25284,3983,2017-06-12 16:06:11+00:00
874057562936811520,22042,3824,2017-06-12 00:15:36+00:00
874012996292530176,33516,10071,2017-06-11 21:18:31+00:00
873580283840344065,23523,3816,2017-06-10 16:39:04+00:00
873337748698140672,0,1538,2017-06-10 00:35:19+00:00
873213775632977920,7013,1538,2017-06-09 16:22:42+00:00
872967104147763200,26529,5254,2017-06-09 00:02:31+00:00
872820683541237760,14311,3596,2017-06-08 14:20:41+00:00
872620804844003328,20196,3578,2017-06-08 01:06:27+00:00
872486979161796608,39597,8758,2017-06-07 16:14:40+00:00
872122724285648897,33470,7907,2017-06-06 16:07:15+00:00
871879754684805121,36815,10836,2017-06-06 00:01:46+00:00
871762521631449091,19738,3389,2017-06-05 16:15:56+00:00
871515927908634625,19648,3364,2017-06-04 23:56:03+00:00
871166179821445120,0,5539,2017-06-04 00:46:17+00:00
871102520638267392,20391,5380,2017-06-03 20:33:19+00:00
871032628920680449,22132,3725,2017-06-03 15:55:36+00:00
870804317367881728,32773,6042,2017-06-03 00:48:22+00:00
870726314365509632,118,3,2017-06-02 19:38:25+00:00
870656317836468226,12099,2587,2017-06-02 15:00:16+00:00
870374049280663552,80795,25635,2017-06-01 20:18:38+00:00
870308999962521604,21351,4060,2017-06-01 16:00:09+00:00
870063196459192321,35775,8154,2017-05-31 23:43:25+00:00
869772420881756160,41498,9810,2017-05-31 04:27:59+00:00
869702957897576449,27625,6198,2017-05-30 23:51:58+00:00
869596645499047938,15623,3069,2017-05-30 16:49:31+00:00
869227993411051520,20005,3709,2017-05-29 16:24:37+00:00
868880397819494401,64110,14177,2017-05-28 17:23:24+00:00
868639477480148993,0,2049,2017-05-28 01:26:04+00:00
868622495443632128,26180,5195,2017-05-28 00:18:35+00:00
868552278524837888,9908,2049,2017-05-27 19:39:34+00:00
867900495410671616,23724,4102,2017-05-26 00:29:37+00:00
867774946302451713,33303,7223,2017-05-25 16:10:44+00:00
867421006826221569,15812,2453,2017-05-24 16:44:18+00:00
867072653475098625,0,119,2017-05-23 17:40:04+00:00
867051520902168576,31621,7733,2017-05-23 16:16:06+00:00
866720684873056260,19688,4738,2017-05-22 18:21:28+00:00
866686824827068416,18927,3424,2017-05-22 16:06:55+00:00
866450705531457537,120114,34790,2017-05-22 00:28:40+00:00
866334964761202691,51593,14209,2017-05-21 16:48:45+00:00
866094527597207552,0,8253,2017-05-21 00:53:21+00:00
865718153858494464,25198,5543,2017-05-19 23:57:46+00:00
865359393868664832,26042,4943,2017-05-19 00:12:11+00:00
865006731092295680,27548,7585,2017-05-18 00:50:50+00:00
864873206498414592,31774,8620,2017-05-17 16:00:15+00:00
864279568663928832,14382,2994,2017-05-16 00:41:21+00:00
864197398364647424,29657,8833,2017-05-15 19:14:50+00:00
863907417377173506,20320,4079,2017-05-15 00:02:33+00:00
863553081350529029,15101,4140,2017-05-14 00:34:33+00:00
863471782782697472,0,2416,2017-05-13 19:11:30+00:00
863432100342583297,23485,5183,2017-05-13 16:33:49+00:00
863427515083354112,2215,96,2017-05-13 16:15:35+00:00
863079547188785154,8654,1093,2017-05-12 17:12:53+00:00
863062471531167744,8387,2416,2017-05-12 16:05:02+00:00
862831371563274240,18937,5069,2017-05-12 00:46:44+00:00
862722525377298433,16857,3495,2017-05-11 17:34:13+00:00
862457590147678208,20254,4919,2017-05-11 00:01:27+00:00
862096992088072192,73559,23065,2017-05-10 00:08:34+00:00
861383897657036800,35716,10636,2017-05-08 00:54:59+00:00
861288531465048066,16996,4134,2017-05-07 18:36:02+00:00
861005113778896900,16546,3780,2017-05-06 23:49:50+00:00
860981674716409858,0,2147,2017-05-06 22:16:42+00:00
860924035999428608,0,812,2017-05-06 18:27:40+00:00
860563773140209665,7441,2147,2017-05-05 18:36:06+00:00
860524505164394496,23386,5265,2017-05-05 16:00:04+00:00
860276583193509888,18152,3466,2017-05-04 23:34:55+00:00
860184849394610176,16534,5842,2017-05-04 17:30:24+00:00
860177593139703809,0,30811,2017-05-04 17:01:34+00:00
859924526012018688,19399,4068,2017-05-04 00:15:58+00:00
859851578198683649,15296,3507,2017-05-03 19:26:06+00:00
859607811541651456,18443,1568,2017-05-03 03:17:27+00:00
859196978902773760,89287,30212,2017-05-02 00:04:57+00:00
859074603037188101,33629,13632,2017-05-01 15:58:40+00:00
858860390427611136,0,8153,2017-05-01 01:47:28+00:00
858843525470990336,15456,3491,2017-05-01 00:40:27+00:00
858471635011153920,21381,4843,2017-04-30 00:02:42+00:00
858107933456039936,15644,2909,2017-04-28 23:57:28+00:00
857989990357356544,16045,2597,2017-04-28 16:08:49+00:00
857746408056729600,34118,10678,2017-04-28 00:00:54+00:00
857393404942143489,5882,1654,2017-04-27 00:38:11+00:00
857263160327368704,19945,4538,2017-04-26 16:00:39+00:00
857214891891077121,227,18,2017-04-26 12:48:51+00:00
857062103051644929,0,170,2017-04-26 02:41:43+00:00
857029823797047296,18898,4034,2017-04-26 00:33:27+00:00
856543823941562368,16243,2903,2017-04-24 16:22:16+00:00
856526610513747968,11832,1898,2017-04-24 15:13:52+00:00
856330835276025856,0,681,2017-04-24 02:15:55+00:00
856288084350160898,518,17,2017-04-23 23:26:03+00:00
856282028240666624,27698,6382,2017-04-23 23:01:59+00:00
855862651834028034,344,26,2017-04-22 19:15:32+00:00
855860136149123072,5001,1038,2017-04-22 19:05:32+00:00
855857698524602368,11865,2135,2017-04-22 18:55:51+00:00
855851453814013952,45590,17981,2017-04-22 18:31:02+00:00
855818117272018944,26659,5506,2017-04-22 16:18:34+00:00
855459453768019968,29943,8321,2017-04-21 16:33:22+00:00
855245323840757760,0,6054,2017-04-21 02:22:29+00:00
855138241867124737,0,46,2017-04-20 19:16:59+00:00
854732716440526848,22929,6197,2017-04-19 16:25:34+00:00
854482394044301312,29422,6987,2017-04-18 23:50:52+00:00
854365224396361728,18979,4761,2017-04-18 16:05:17+00:00
854120357044912130,32168,7612,2017-04-17 23:52:16+00:00
854010172552949760,16293,3205,2017-04-17 16:34:26+00:00
853760880890318849,28782,5880,2017-04-17 00:03:50+00:00
853639147608842240,35078,10347,2017-04-16 16:00:07+00:00
853299958564483072,15633,3629,2017-04-15 17:32:18+00:00
852936405516943360,0,2056,2017-04-14 17:27:40+00:00
852912242202992640,9155,1877,2017-04-14 15:51:39+00:00
852672615818899456,15083,2201,2017-04-13 23:59:28+00:00
852553447878664193,16506,3593,2017-04-13 16:05:56+00:00
852311364735569921,33482,10128,2017-04-13 00:03:59+00:00
852226086759018497,20229,6969,2017-04-12 18:25:07+00:00
852189679701164033,11598,1622,2017-04-12 16:00:27+00:00
851861385021730816,0,22,2017-04-11 18:15:55+00:00
851591660324737024,16429,3562,2017-04-11 00:24:08+00:00
851464819735769094,24577,7268,2017-04-10 16:00:07+00:00
851224888060895234,20946,5881,2017-04-10 00:06:42+00:00
850753642995093505,31376,9511,2017-04-08 16:54:09+00:00
850380195714523136,13269,2693,2017-04-07 16:10:12+00:00
850333567704068097,3496,347,2017-04-07 13:04:55+00:00
850145622816686080,16577,3930,2017-04-07 00:38:06+00:00
850019790995546112,20760,5026,2017-04-06 16:18:05+00:00
849776966551130114,30983,7840,2017-04-06 00:13:11+00:00
849668094696017920,0,5101,2017-04-05 17:00:34+00:00
849412302885593088,16145,3245,2017-04-05 00:04:08+00:00
849336543269576704,11597,1954,2017-04-04 19:03:06+00:00
849051919805034497,43169,8778,2017-04-04 00:12:06+00:00
848690551926992896,25645,4456,2017-04-03 00:16:10+00:00
848324959059550208,25207,4749,2017-04-02 00:03:26+00:00
848213670039564288,8338,770,2017-04-01 16:41:12+00:00
848212111729840128,16646,3166,2017-04-01 16:35:01+00:00
847978865427394560,0,3361,2017-04-01 01:08:10+00:00
847971574464610304,0,442,2017-04-01 00:39:12+00:00
847962785489326080,23976,5266,2017-04-01 00:04:17+00:00
847842811428974592,5566,1376,2017-03-31 16:07:33+00:00
847617282490613760,7133,438,2017-03-31 01:11:22+00:00
847606175596138505,19155,3525,2017-03-31 00:27:14+00:00
847251039262605312,20884,4436,2017-03-30 00:56:03+00:00
847157206088847362,20353,6059,2017-03-29 18:43:12+00:00
847116187444137987,21871,3299,2017-03-29 16:00:12+00:00
846874817362120707,20503,4059,2017-03-29 00:01:05+00:00
846514051647705089,45605,12031,2017-03-28 00:07:32+00:00
846505985330044928,14422,3190,2017-03-27 23:35:28+00:00
846153765933735936,32383,9414,2017-03-27 00:15:53+00:00
846139713627017216,31617,10295,2017-03-26 23:20:02+00:00
846042936437604353,16361,2995,2017-03-26 16:55:29+00:00
845812042753855489,29962,9076,2017-03-26 01:38:00+00:00
845677943972139009,25748,4957,2017-03-25 16:45:08+00:00
845397057150107648,7827,1871,2017-03-24 22:08:59+00:00
845306882940190720,23897,5601,2017-03-24 16:10:40+00:00
845098359547420673,0,7956,2017-03-24 02:22:04+00:00
844979544864018432,13952,2671,2017-03-23 18:29:57+00:00
844973813909606400,15483,3337,2017-03-23 18:07:10+00:00
844580511645339650,16895,3263,2017-03-22 16:04:20+00:00
844223788422217728,13976,2291,2017-03-21 16:26:50+00:00
843981021012017153,15529,3055,2017-03-21 00:22:10+00:00
843856843873095681,21992,4816,2017-03-20 16:08:44+00:00
843604394117681152,17316,2872,2017-03-19 23:25:35+00:00
843235543001513987,22091,6297,2017-03-18 22:59:54+00:00
842846295480000512,15645,3769,2017-03-17 21:13:10+00:00
842765311967449089,6933,1334,2017-03-17 15:51:22+00:00
842535590457499648,18581,3651,2017-03-17 00:38:32+00:00
842163532590374912,25130,6054,2017-03-16 00:00:07+00:00
842115215311396866,14381,3172,2017-03-15 20:48:07+00:00
841833993020538882,0,15977,2017-03-15 02:10:39+00:00
841680585030541313,26370,8102,2017-03-14 16:01:03+00:00
841439858740625411,12991,3847,2017-03-14 00:04:30+00:00
841320156043304961,20337,5703,2017-03-13 16:08:50+00:00
841314665196081154,16275,4891,2017-03-13 15:47:01+00:00
841077006473256960,23517,5539,2017-03-13 00:02:39+00:00
840761248237133825,0,1837,2017-03-12 03:07:56+00:00
840728873075638272,0,16888,2017-03-12 00:59:17+00:00
840698636975636481,181,2,2017-03-11 22:59:09+00:00
840696689258311684,12644,1029,2017-03-11 22:51:24+00:00
840632337062862849,9244,1837,2017-03-11 18:35:42+00:00
840370681858686976,16947,4756,2017-03-11 01:15:58+00:00
840268004936019968,19836,5997,2017-03-10 18:27:58+00:00
839990271299457024,13815,2402,2017-03-10 00:04:21+00:00
839549326359670784,28307,8153,2017-03-08 18:52:12+00:00
839290600511926273,0,148,2017-03-08 01:44:07+00:00
839239871831150596,28035,6852,2017-03-07 22:22:32+00:00
838952994649550848,20218,4172,2017-03-07 03:22:35+00:00
838921590096166913,11519,2166,2017-03-07 01:17:48+00:00
838916489579200512,0,36,2017-03-07 00:57:32+00:00
838831947270979586,0,11590,2017-03-06 19:21:35+00:00
838561493054533637,11268,1388,2017-03-06 01:26:54+00:00
838476387338051585,23268,5045,2017-03-05 19:48:43+00:00
838201503651401729,0,10575,2017-03-05 01:36:26+00:00
838150277551247360,1733,349,2017-03-04 22:12:52+00:00
838085839343206401,146,1,2017-03-04 17:56:49+00:00
838083903487373313,18172,3317,2017-03-04 17:49:08+00:00
837820167694528512,35257,8253,2017-03-04 00:21:08+00:00
837482249356513284,3958,462,2017-03-03 01:58:22+00:00
837471256429613056,13203,2389,2017-03-03 01:14:41+00:00
837366284874571778,21853,5571,2017-03-02 18:17:34+00:00
837110210464448512,16559,2501,2017-03-02 01:20:01+00:00
836989968035819520,13122,2413,2017-03-01 17:22:13+00:00
836753516572119041,19906,4857,2017-03-01 01:42:39+00:00
836677758902222849,13019,2331,2017-02-28 20:41:37+00:00
836648853927522308,0,574,2017-02-28 18:46:45+00:00
836397794269200385,0,29144,2017-02-28 02:09:08+00:00
836380477523124226,15247,3129,2017-02-28 01:00:19+00:00
836260088725786625,21988,4506,2017-02-27 17:01:56+00:00
836001077879255040,19729,4505,2017-02-26 23:52:43+00:00
835685285446955009,0,8566,2017-02-26 02:57:52+00:00
835574547218894849,18401,3810,2017-02-25 19:37:50+00:00
835536468978302976,0,1795,2017-02-25 17:06:32+00:00
835309094223372289,0,22136,2017-02-25 02:03:02+00:00
835297930240217089,16992,3161,2017-02-25 01:18:40+00:00
835264098648616962,7990,1795,2017-02-24 23:04:14+00:00
835246439529840640,2171,74,2017-02-24 21:54:03+00:00
835172783151792128,27035,6050,2017-02-24 17:01:22+00:00
835152434251116546,23226,3186,2017-02-24 15:40:31+00:00
834931633769889797,11198,1739,2017-02-24 01:03:08+00:00
834786237630337024,21956,5807,2017-02-23 15:25:23+00:00
834574053763584002,14150,2673,2017-02-23 01:22:14+00:00
834477809192075265,0,11267,2017-02-22 18:59:48+00:00
834458053273591808,9934,1773,2017-02-22 17:41:18+00:00
834209720923721728,21317,5031,2017-02-22 01:14:30+00:00
834167344700198914,16337,3842,2017-02-21 22:26:07+00:00
834089966724603904,10395,2247,2017-02-21 17:18:39+00:00
834086379323871233,13517,2329,2017-02-21 17:04:24+00:00
833863086058651648,13883,2527,2017-02-21 02:17:06+00:00
833826103416520705,18651,3941,2017-02-20 23:50:09+00:00
833732339549220864,0,227,2017-02-20 17:37:34+00:00
833722901757046785,21476,3391,2017-02-20 17:00:04+00:00
833479644947025920,15371,2167,2017-02-20 00:53:27+00:00
833124694597443584,20933,5101,2017-02-19 01:23:00+00:00
832998151111966721,13767,2338,2017-02-18 17:00:10+00:00
832769181346996225,0,39,2017-02-18 01:50:19+00:00
832757312314028032,17425,3823,2017-02-18 01:03:09+00:00
832682457690300417,12312,3093,2017-02-17 20:05:43+00:00
832645525019123713,3030,550,2017-02-17 17:38:57+00:00
832636094638288896,16420,2935,2017-02-17 17:01:29+00:00
832397543355072512,12364,2340,2017-02-17 01:13:34+00:00
832369877331693569,17800,3361,2017-02-16 23:23:38+00:00
832273440279240704,11731,2460,2017-02-16 17:00:25+00:00
832215909146226688,0,6550,2017-02-16 13:11:49+00:00
832215726631055365,0,9905,2017-02-16 13:11:05+00:00
832088576586297345,68,2,2017-02-16 04:45:50+00:00
832040443403784192,0,10243,2017-02-16 01:34:34+00:00
832032802820481025,18504,4922,2017-02-16 01:04:13+00:00
831939777352105988,24868,6478,2017-02-15 18:54:34+00:00
831926988323639298,353,35,2017-02-15 18:03:45+00:00
831911600680497154,28682,6892,2017-02-15 17:02:36+00:00
831670449226514432,10835,1920,2017-02-15 01:04:21+00:00
831650051525054464,7455,2056,2017-02-14 23:43:18+00:00
831552930092285952,9313,2422,2017-02-14 17:17:22+00:00
831322785565769729,9576,1622,2017-02-14 02:02:51+00:00
831315979191906304,6774,1185,2017-02-14 01:35:49+00:00
831309418084069378,12178,2591,2017-02-14 01:09:44+00:00
831262627380748289,12361,2160,2017-02-13 22:03:49+00:00
830956169170665475,8272,1578,2017-02-13 01:46:03+00:00
830583320585068544,69427,17804,2017-02-12 01:04:29+00:00
830173239259324417,0,6028,2017-02-10 21:54:58+00:00
830097400375152640,10202,3171,2017-02-10 16:53:37+00:00
829878982036299777,0,5334,2017-02-10 02:25:42+00:00
829861396166877184,12703,2080,2017-02-10 01:15:49+00:00
829501995190984704,32970,11267,2017-02-09 01:27:41+00:00
829449946868879360,10869,2145,2017-02-08 22:00:52+00:00
829141528400556032,25403,7848,2017-02-08 01:35:19+00:00
829011960981237760,55125,17211,2017-02-07 17:00:28+00:00
828801551087042563,0,3597,2017-02-07 03:04:22+00:00
828770345708580865,26564,6217,2017-02-07 01:00:22+00:00
828708714936930305,38017,11922,2017-02-06 20:55:28+00:00
828650029636317184,9883,1429,2017-02-06 17:02:17+00:00
828409743546925057,6575,1219,2017-02-06 01:07:28+00:00
828408677031882754,7980,1369,2017-02-06 01:03:14+00:00
828381636999917570,13133,2365,2017-02-05 23:15:47+00:00
828376505180889089,7682,1133,2017-02-05 22:55:23+00:00
828372645993398273,13058,3137,2017-02-05 22:40:03+00:00
828361771580813312,2289,179,2017-02-05 21:56:51+00:00
828046555563323392,12227,3041,2017-02-05 01:04:17+00:00
828011680017821696,10769,2276,2017-02-04 22:45:42+00:00
827933404142436356,20916,5549,2017-02-04 17:34:40+00:00
827653905312006145,16081,3195,2017-02-03 23:04:02+00:00
827600520311402496,7707,1006,2017-02-03 19:31:54+00:00
827324948884643840,16487,3252,2017-02-03 01:16:53+00:00
827199976799354881,11000,2382,2017-02-02 17:00:17+00:00
826958653328592898,22451,5334,2017-02-02 01:01:21+00:00
826848821049180160,37920,10865,2017-02-01 17:44:55+00:00
826615380357632002,0,4200,2017-02-01 02:17:19+00:00
826598799820865537,5315,266,2017-02-01 01:11:25+00:00
826598365270007810,10478,2497,2017-02-01 01:09:42+00:00
826476773533745153,19189,4465,2017-01-31 17:06:32+00:00
826240494070030336,13814,2752,2017-01-31 01:27:39+00:00
826204788643753985,5075,986,2017-01-30 23:05:46+00:00
826115272272650244,16322,3335,2017-01-30 17:10:04+00:00
825876512159186944,10892,1994,2017-01-30 01:21:19+00:00
825829644528148480,13269,2646,2017-01-29 22:15:05+00:00
825535076884762624,54373,18323,2017-01-29 02:44:34+00:00
825147591692263424,19086,4855,2017-01-28 01:04:51+00:00
825120256414846976,0,1363,2017-01-27 23:16:13+00:00
825026590719483904,6607,1363,2017-01-27 17:04:02+00:00
824796380199809024,0,5852,2017-01-27 01:49:15+00:00
824775126675836928,15593,3749,2017-01-27 00:24:48+00:00
824663926340194305,10514,1851,2017-01-26 17:02:56+00:00
824325613288833024,12313,11092,2017-01-25 18:38:36+00:00
824297048279236611,15721,4119,2017-01-25 16:45:05+00:00
824025158776213504,4990,627,2017-01-24 22:44:42+00:00
823939628516474880,11099,2893,2017-01-24 17:04:50+00:00
823719002937630720,0,11953,2017-01-24 02:28:08+00:00
823699002998870016,14524,2672,2017-01-24 01:08:40+00:00
823581115634085888,13603,2821,2017-01-23 17:20:14+00:00
823333489516937216,731,26,2017-01-23 00:56:15+00:00
823322678127919110,16435,4280,2017-01-23 00:13:17+00:00
823269594223824897,0,10500,2017-01-22 20:42:21+00:00
822975315408461824,18052,3679,2017-01-22 01:12:59+00:00
822872901745569793,137921,46783,2017-01-21 18:26:02+00:00
822859134160621569,13833,2437,2017-01-21 17:31:20+00:00
822647212903690241,0,6842,2017-01-21 03:29:14+00:00
822610361945911296,15441,3160,2017-01-21 01:02:48+00:00
822489057087389700,18971,6842,2017-01-20 17:00:46+00:00
822462944365645825,29635,15597,2017-01-20 15:17:01+00:00
822244816520155136,36563,10500,2017-01-20 00:50:15+00:00
822163064745328640,0,5125,2017-01-19 19:25:24+00:00
821886076407029760,11852,2494,2017-01-19 01:04:45+00:00
821813639212650496,0,3570,2017-01-18 20:16:54+00:00
821765923262631936,8794,1772,2017-01-18 17:07:18+00:00
821522889702862852,8390,1896,2017-01-18 01:01:34+00:00
821421320206483457,0,5976,2017-01-17 18:17:58+00:00
821407182352777218,12318,4643,2017-01-17 17:21:47+00:00
821153421864615936,265,10,2017-01-17 00:33:26+00:00
821149554670182400,9102,2153,2017-01-17 00:18:04+00:00
821107785811234820,10034,2270,2017-01-16 21:32:06+00:00
821044531881721856,13233,2449,2017-01-16 17:20:45+00:00
820837357901512704,0,7165,2017-01-16 03:37:31+00:00
820749716845686786,32966,10575,2017-01-15 21:49:15+00:00
820690176645140481,12768,3449,2017-01-15 17:52:40+00:00
820494788566847489,0,604,2017-01-15 04:56:16+00:00
820446719150292993,0,2762,2017-01-15 01:45:15+00:00
820314633777061888,3491,604,2017-01-14 17:00:24+00:00
820078625395449857,20727,6716,2017-01-14 01:22:35+00:00
820013781606658049,0,1269,2017-01-13 21:04:55+00:00
819952236453363712,5574,1269,2017-01-13 17:00:21+00:00
819924195358416896,13483,5179,2017-01-13 15:08:56+00:00
819711362133872643,14070,3350,2017-01-13 01:03:12+00:00
819588359383371776,10037,2110,2017-01-12 16:54:26+00:00
819347104292290561,7553,1286,2017-01-12 00:55:47+00:00
819238181065359361,2392,430,2017-01-11 17:42:57+00:00
819227688460238848,24170,7165,2017-01-11 17:01:16+00:00
819015337530290176,0,39411,2017-01-11 02:57:27+00:00
819015331746349057,0,20302,2017-01-11 02:57:26+00:00
819006400881917954,47351,20302,2017-01-11 02:21:57+00:00
819004803107983360,90865,39411,2017-01-11 02:15:36+00:00
818646164899774465,0,22366,2017-01-10 02:30:30+00:00
818627210458333184,23391,8028,2017-01-10 01:15:10+00:00
818614493328580609,10320,2760,2017-01-10 00:24:38+00:00
818588835076603904,0,6584,2017-01-09 22:42:41+00:00
818536468981415936,11423,2647,2017-01-09 19:14:36+00:00
818307523543449600,0,8709,2017-01-09 04:04:51+00:00
818259473185828864,11549,2448,2017-01-09 00:53:55+00:00
818145370475810820,12855,2773,2017-01-08 17:20:31+00:00
817908911860748288,5080,846,2017-01-08 01:40:55+00:00
817827839487737858,54268,29144,2017-01-07 20:18:46+00:00
817777686764523521,11231,2868,2017-01-07 16:59:28+00:00
817536400337801217,12361,3260,2017-01-07 01:00:41+00:00
817502432452313088,0,3636,2017-01-06 22:45:43+00:00
817423860136083457,35717,15977,2017-01-06 17:33:29+00:00
817415592588222464,5874,1031,2017-01-06 17:00:38+00:00
817181837579653120,0,9104,2017-01-06 01:31:47+00:00
817171292965273600,9152,2159,2017-01-06 00:49:53+00:00
817120970343411712,12785,2804,2017-01-05 21:29:55+00:00
817056546584727552,8999,1765,2017-01-05 17:13:55+00:00
816829038950027264,0,5038,2017-01-05 02:09:53+00:00
816816676327063552,10514,2176,2017-01-05 01:20:46+00:00
816697700272001025,10275,2354,2017-01-04 17:27:59+00:00
816450570814898180,32034,8709,2017-01-04 01:05:59+00:00
816336735214911488,9025,2091,2017-01-03 17:33:39+00:00
816091915477250048,9378,2313,2017-01-03 01:20:49+00:00
816062466425819140,0,1118,2017-01-02 23:23:48+00:00
816014286006976512,0,5682,2017-01-02 20:12:21+00:00
815990720817401858,5225,1118,2017-01-02 18:38:42+00:00
815966073409433600,23518,9104,2017-01-02 17:00:46+00:00
815745968457060357,0,4433,2017-01-02 02:26:09+00:00
815736392542261248,10333,2435,2017-01-02 01:48:06+00:00
815639385530101762,8631,1759,2017-01-01 19:22:38+00:00
815390420867969024,10874,4086,2017-01-01 02:53:20+00:00
814986499976527872,8027,1378,2016-12-31 00:08:17+00:00
814638523311648768,11829,2910,2016-12-30 01:05:33+00:00
814578408554463233,0,6223,2016-12-29 21:06:41+00:00
814530161257443328,9076,1988,2016-12-29 17:54:58+00:00
814153002265309185,30244,9302,2016-12-28 16:56:16+00:00
813944609378369540,0,3426,2016-12-28 03:08:11+00:00
813910438903693312,9777,2003,2016-12-28 00:52:25+00:00
813812741911748608,38243,15012,2016-12-27 18:24:12+00:00
813800681631023104,8774,1886,2016-12-27 17:36:16+00:00
813217897535406080,19604,7863,2016-12-26 03:00:30+00:00
813202720496779264,9665,1938,2016-12-26 02:00:11+00:00
813187593374461952,20865,4683,2016-12-26 01:00:05+00:00
813172488309972993,9785,2056,2016-12-26 00:00:03+00:00
813157409116065792,8155,2384,2016-12-25 23:00:08+00:00
813142292504645637,8879,2534,2016-12-25 22:00:04+00:00
813130366689148928,4704,479,2016-12-25 21:12:41+00:00
813127251579564032,12449,3367,2016-12-25 21:00:18+00:00
813112105746448384,10846,2961,2016-12-25 20:00:07+00:00
813096984823349248,11072,3867,2016-12-25 19:00:02+00:00
813081950185472002,10381,2970,2016-12-25 18:00:17+00:00
813066809284972545,8375,2089,2016-12-25 17:00:08+00:00
813051746834595840,22021,7870,2016-12-25 16:00:16+00:00
812781120811126785,7977,2054,2016-12-24 22:04:54+00:00
812709060537683968,6963,1533,2016-12-24 17:18:34+00:00
812503143955202048,6394,1313,2016-12-24 03:40:19+00:00
812466873996607488,8395,2074,2016-12-24 01:16:12+00:00
812372279581671427,14393,3950,2016-12-23 19:00:19+00:00
811985624773361665,7637,1510,2016-12-22 17:23:53+00:00
811744202451197953,7941,1715,2016-12-22 01:24:33+00:00
811647686436880384,5879,797,2016-12-21 19:01:02+00:00
811627233043480576,13443,3341,2016-12-21 17:39:46+00:00
811386762094317568,21985,6851,2016-12-21 01:44:13+00:00
810984652412424192,5613,1547,2016-12-19 23:06:23+00:00
810896069567610880,9513,1913,2016-12-19 17:14:23+00:00
810657578271330305,11542,2847,2016-12-19 01:26:42+00:00
810284430598270976,37204,12241,2016-12-18 00:43:57+00:00
810254108431155201,15454,3597,2016-12-17 22:43:27+00:00
809920764300447744,16292,4200,2016-12-17 00:38:52+00:00
809808892968534016,0,5263,2016-12-16 17:14:20+00:00
809448704142938112,7300,1576,2016-12-15 17:23:04+00:00
809220051211603969,20986,6028,2016-12-15 02:14:29+00:00
809084759137812480,13918,3786,2016-12-14 17:16:53+00:00
808838249661788160,10643,3277,2016-12-14 00:57:20+00:00
808733504066486276,8324,2327,2016-12-13 18:01:07+00:00
808501579447930884,11884,2790,2016-12-13 02:39:32+00:00
808344865868283904,44790,22366,2016-12-12 16:16:49+00:00
808134635716833280,0,6384,2016-12-12 02:21:26+00:00
808106460588765185,9230,2368,2016-12-12 00:29:28+00:00
808001312164028416,13231,3815,2016-12-11 17:31:39+00:00
807621403335917568,15336,3946,2016-12-10 16:22:02+00:00
807106840509214720,124941,59867,2016-12-09 06:17:20+00:00
807059379405148160,0,7866,2016-12-09 03:08:45+00:00
807010152071229440,13748,4128,2016-12-08 23:53:08+00:00
806629075125202948,78973,37419,2016-12-07 22:38:52+00:00
806620845233815552,0,5957,2016-12-07 22:06:10+00:00
806576416489959424,5121,2075,2016-12-07 19:09:37+00:00
806542213899489280,10761,2533,2016-12-07 16:53:43+00:00
